step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,Prediction
400,1,161213.13,0.0,0.0,1648091.15,1809304.28,Not Fraud
476,1,222295.33,0.0,0.0,305861.04,528156.36,Not Fraud
257,1,56850.48,56850.48,0.0,0.0,0.0,Fraud
260,4,153865.21,0.0,0.0,9863317.8,10017183.01,Not Fraud
116,1,1049301.31,1049301.31,0.0,2187232.88,3236534.19,Fraud
413,1,64041.51,64041.51,0.0,0.0,0.0,Fraud
507,1,144432.26,144432.26,0.0,0.0,0.0,Fraud
374,0,36953.62,3770539.8,3807493.43,40257.35,3303.72,Not Fraud
212,3,3848.65,6768.0,2919.35,0.0,0.0,Not Fraud
589,1,75301.28,60439.0,0.0,196358.83,271660.11,Fraud
449,4,3373512.54,3373512.54,0.0,0.0,0.0,Fraud
140,1,6577.16,0.0,0.0,164443.29,171020.45,Not Fraud
179,3,9382.83,0.0,0.0,0.0,0.0,Not Fraud
206,1,109847.72,40800.0,0.0,3337555.78,4256727.16,Not Fraud
282,3,2765.07,13812.0,11046.93,0.0,0.0,Not Fraud
395,0,290211.78,290211.78,0.0,0.0,290211.78,Fraud
273,3,3053074.18,3053074.18,0.0,3470316.53,6523390.7,Fraud
402,1,325568.96,325568.96,0.0,0.0,0.0,Fraud
304,3,10646.2,726518.62,715872.41,0.0,0.0,Not Fraud
322,1,313203.74,29646.0,0.0,209636.86,522840.6,Not Fraud
647,1,7387352.14,7387352.14,0.0,0.0,7387352.14,Fraud
226,1,41924.23,0.0,0.0,3026899.75,3068823.98,Not Fraud
332,3,49208.44,49208.44,0.0,0.0,49208.44,Fraud
617,1,389813.69,389813.69,0.0,249346.24,639159.93,Fraud
14,3,17047.8,64933.85,47886.06,0.0,0.0,Not Fraud
210,1,73597.04,73597.04,0.0,0.0,0.0,Fraud
270,3,3494372.15,3494372.15,0.0,0.0,0.0,Fraud
540,1,116999.32,302.0,0.0,0.0,116999.32,Not Fraud
511,0,1406668.36,1406668.36,0.0,122524.08,1529192.45,Fraud
468,4,104425.83,104425.83,0.0,64593.39,169019.23,Fraud
159,0,365451.29,9776224.74,10141676.03,1777310.3,1411859.01,Not Fraud
404,3,13809.09,336439.84,322630.75,0.0,0.0,Not Fraud
156,0,12697.41,150878.0,163575.41,0.0,0.0,Not Fraud
188,0,262434.91,98837.0,361271.91,60684.29,0.0,Not Fraud
438,3,116957.22,116957.22,0.0,0.0,0.0,Fraud
232,1,282454.84,253956.0,0.0,3816824.63,4099279.47,Not Fraud
307,3,6254.65,0.0,0.0,0.0,0.0,Not Fraud
394,1,369934.37,56367.0,0.0,13872.57,383806.95,Not Fraud
18,3,87.44,0.0,0.0,0.0,0.0,Not Fraud
143,0,508649.39,508649.39,0.0,464041.99,972691.37,Fraud
391,1,1314835.09,1314835.09,0.0,0.0,1314835.09,Fraud
330,0,177634.08,14945.0,192579.08,10833.16,0.0,Not Fraud
187,3,12021.4,100527.0,88505.6,0.0,0.0,Not Fraud
469,1,45309.83,0.0,0.0,11630462.84,11675772.67,Not Fraud
450,1,4155486.5,4155486.5,0.0,0.0,4155486.5,Fraud
446,1,8565134.39,8565134.39,0.0,0.0,0.0,Fraud
283,3,9086930.45,9086930.45,0.0,0.0,0.0,Fraud
211,1,329260.87,0.0,0.0,3015367.22,3344628.09,Not Fraud
401,3,707319.7,707319.7,0.0,667212.83,1374532.54,Fraud
129,0,196859.51,4294236.8,4491096.31,352769.06,155909.55,Not Fraud
300,3,18988.87,17395.0,0.0,0.0,0.0,Not Fraud
447,1,1804487.86,1804487.86,0.0,0.0,0.0,Fraud
669,1,9727205.98,9727205.98,0.0,0.0,0.0,Fraud
535,3,249204.99,249204.99,0.0,0.0,249204.99,Fraud
256,0,244726.82,1914317.56,2159044.38,727031.09,482304.27,Not Fraud
88,3,18144.94,18144.94,0.0,145181.03,163325.97,Fraud
40,1,91386.46,256358.0,164971.54,0.0,91386.46,Not Fraud
163,1,160581.48,11644.0,0.0,0.0,160581.48,Not Fraud
689,1,46063.33,46063.33,0.0,0.0,0.0,Fraud
298,3,33374.34,205320.0,171945.66,0.0,0.0,Not Fraud
444,3,4140932.48,4140932.48,0.0,0.0,0.0,Fraud
203,3,810829.9,810829.9,0.0,937184.49,1748014.4,Fraud
211,1,195969.43,49567.0,0.0,265359.37,461328.8,Not Fraud
330,3,5627.31,6337.0,709.69,0.0,0.0,Not Fraud
627,3,628206.52,628206.52,0.0,0.0,0.0,Fraud
318,3,21882.3,21882.3,0.0,0.0,21882.3,Fraud
234,3,37917.06,0.0,0.0,0.0,0.0,Not Fraud
545,3,410530.01,410530.01,0.0,8118617.78,8529147.79,Fraud
187,0,8256164.22,8256164.22,0.0,455652.42,8711816.65,Fraud
677,1,10000000.0,10000000.0,0.0,129927.83,10129927.83,Fraud
97,0,36791.61,36791.61,0.0,0.0,36791.61,Fraud
592,3,10000000.0,23472229.29,13472229.29,0.0,0.0,Fraud
15,1,71689.11,0.0,0.0,475579.68,738291.29,Not Fraud
402,3,1069.79,41430.36,40360.57,0.0,0.0,Not Fraud
332,3,812299.85,812299.85,0.0,1911260.33,2723560.18,Fraud
557,1,25514.06,25514.06,0.0,0.0,0.0,Fraud
453,3,885788.26,885788.26,0.0,0.0,0.0,Fraud
162,1,46029.79,47124.0,1094.21,151275.66,197305.45,Not Fraud
617,3,10000000.0,22541012.73,12544172.72,0.0,0.0,Fraud
373,3,563158.47,563158.47,0.0,0.0,0.0,Fraud
509,0,1392019.59,1392019.59,0.0,0.0,0.0,Fraud
449,1,6372433.65,6372433.65,0.0,3445455.02,9817888.66,Fraud
495,1,398625.1,398625.1,0.0,0.0,0.0,Fraud
265,1,15164.5,15164.5,0.0,4649568.79,4664733.29,Fraud
230,1,138342.95,4441.0,0.0,305350.8,443693.75,Not Fraud
249,0,149320.9,9031831.52,9181152.42,1061536.89,912215.98,Not Fraud
263,3,10000000.0,10000000.0,0.0,264824.38,10264824.38,Fraud
536,3,1773675.23,1773675.23,0.0,0.0,0.0,Fraud
202,3,178358.85,178358.85,0.0,0.0,0.0,Fraud
607,0,51569.58,51569.58,0.0,0.0,0.0,Fraud
396,3,20905.06,0.0,0.0,0.0,0.0,Not Fraud
329,0,192878.67,6163016.28,6355894.95,5591683.54,5398804.88,Not Fraud
324,0,171995.47,82400.0,254395.47,1847.11,0.0,Not Fraud
133,3,32695.26,51920.0,19224.74,0.0,0.0,Not Fraud
424,0,189884.31,189884.31,0.0,0.0,189884.31,Fraud
571,1,1068859.15,1068859.15,0.0,0.0,0.0,Fraud
574,4,10000000.0,10738230.85,738230.85,0.0,0.0,Fraud
164,1,161358.37,0.0,0.0,833620.19,994978.57,Not Fraud
138,1,1821018.24,1821018.24,0.0,919.05,1821937.29,Fraud
399,0,5064.51,30752.0,35816.51,0.0,0.0,Not Fraud
241,3,236487.89,236487.89,0.0,389658.28,626146.18,Fraud
498,3,605404.71,605404.71,0.0,0.0,0.0,Fraud
193,1,183041.7,0.0,0.0,254485.08,437526.78,Not Fraud
452,1,673289.92,673289.92,0.0,0.0,0.0,Fraud
22,3,3735.93,0.0,0.0,0.0,0.0,Not Fraud
177,3,23930.93,40001.0,16070.07,0.0,0.0,Not Fraud
70,3,146716.05,146716.05,0.0,817302.73,1021753.27,Fraud
259,1,235631.11,0.0,0.0,1490752.21,1726383.32,Not Fraud
421,3,2108243.2,2108243.2,0.0,0.0,0.0,Fraud
681,0,117042.97,117042.97,0.0,896204.16,1013247.13,Fraud
328,1,119047.4,93313.0,0.0,24106.8,143154.2,Not Fraud
576,3,217396.22,217396.22,0.0,0.0,0.0,Fraud
261,3,4224.98,8291.0,4066.02,0.0,0.0,Not Fraud
279,0,722995.54,722995.54,0.0,0.0,722995.54,Fraud
158,1,208580.68,0.0,0.0,654848.76,863429.45,Not Fraud
166,1,691281.28,691281.28,0.0,759492.36,1450773.64,Fraud
93,1,7555997.97,7555997.97,0.0,344341.34,7900339.3,Fraud
35,1,331766.19,0.0,0.0,2631710.62,2963476.82,Not Fraud
193,1,438883.03,438883.03,0.0,68715.68,507598.7,Fraud
443,1,3267444.65,3267444.65,0.0,0.0,0.0,Fraud
220,3,353573.99,353573.99,0.0,4972485.35,5326059.34,Fraud
575,0,438148.27,438148.27,0.0,0.0,0.0,Fraud
45,3,793.49,358.0,0.0,0.0,0.0,Not Fraud
593,3,372966.86,372966.86,0.0,0.0,0.0,Fraud
284,1,488216.49,488216.49,0.0,22392.64,510609.13,Fraud
319,3,680920.01,680920.01,0.0,1099555.54,1780475.56,Fraud
717,3,1158383.98,1158383.98,0.0,0.0,1158383.98,Fraud
202,3,24782.89,24782.89,0.0,8155.8,32938.69,Fraud
161,1,116648.48,61430.0,0.0,55230.52,171879.0,Not Fraud
235,3,1573.38,15617.0,14043.62,0.0,0.0,Not Fraud
45,3,1963.43,5478.0,3514.57,0.0,0.0,Not Fraud
641,3,30686.01,30686.01,0.0,0.0,0.0,Fraud
607,3,2335315.26,2335315.26,0.0,0.0,0.0,Fraud
404,1,473209.85,0.0,0.0,824740.44,1297950.3,Not Fraud
677,0,0.0,0.0,0.0,0.0,0.0,Fraud
305,4,474808.85,474808.85,0.0,0.0,0.0,Fraud
213,1,235177.17,0.0,0.0,1028507.48,1263684.65,Not Fraud
591,3,1015066.93,1015066.93,0.0,0.0,0.0,Fraud
94,0,323895.55,323895.55,0.0,334029.48,657925.03,Fraud
187,3,11910.0,0.0,0.0,0.0,0.0,Not Fraud
203,3,1674.12,0.0,0.0,0.0,0.0,Not Fraud
692,3,48554.35,0.0,0.0,0.0,0.0,Not Fraud
211,4,1049229.47,1049229.47,0.0,0.0,0.0,Fraud
700,1,7428439.43,7428439.43,0.0,0.0,7428439.43,Fraud
487,1,227703.81,227703.81,0.0,79868.04,307571.84,Fraud
232,1,18060.62,37067.11,19006.49,107752.52,125813.14,Not Fraud
429,3,5329.55,100351.0,95021.45,0.0,0.0,Not Fraud
18,3,15184.57,372.0,0.0,0.0,0.0,Not Fraud
209,3,6866.34,0.0,0.0,0.0,0.0,Not Fraud
512,1,534165.0,534165.0,0.0,0.0,0.0,Fraud
72,1,21845.19,21845.19,0.0,0.0,0.0,Fraud
345,0,44661.49,20563170.4,20607831.89,919673.01,875011.52,Not Fraud
142,1,731419.12,731419.12,0.0,184769.56,916188.68,Fraud
139,3,617703.08,617703.08,0.0,0.0,0.0,Fraud
394,1,129279.59,0.0,0.0,6016568.8,6145848.39,Not Fraud
138,1,143743.87,38400.34,0.0,2373178.98,2516922.85,Not Fraud
306,1,193156.88,42269.0,0.0,286339.89,479496.76,Not Fraud
191,0,79037.6,79037.6,0.0,0.0,0.0,Fraud
381,3,17623.22,107094.0,89470.78,0.0,0.0,Not Fraud
690,1,105473.01,67984.0,0.0,0.0,105473.01,Not Fraud
420,3,62289.69,62289.69,0.0,0.0,62289.69,Fraud
22,1,292323.06,0.0,0.0,544712.93,837035.99,Not Fraud
274,1,159394.98,48688.0,0.0,15085.24,174480.22,Not Fraud
669,3,3573923.57,3573923.57,0.0,0.0,0.0,Fraud
232,1,143762.05,0.0,0.0,1097381.87,1241143.92,Not Fraud
36,0,114980.21,5834942.08,5949922.29,684394.98,569414.77,Not Fraud
337,3,4566462.97,4566462.97,0.0,0.0,0.0,Fraud
203,3,2505857.01,2505857.01,0.0,0.0,0.0,Fraud
140,4,888510.54,0.0,0.0,3405610.03,4294120.56,Not Fraud
267,3,10000000.0,10000000.0,0.0,0.0,10000000.0,Fraud
190,1,240396.75,49740.0,0.0,0.0,240396.75,Not Fraud
275,3,2257549.6,2257549.6,0.0,0.0,2257549.6,Fraud
242,3,1455421.65,1455421.65,0.0,0.0,1455421.65,Fraud
327,0,82910.04,106139.0,189049.04,0.0,0.0,Not Fraud
138,1,899806.71,899806.71,0.0,0.0,0.0,Fraud
598,3,49998.08,49998.08,0.0,0.0,0.0,Fraud
679,1,66719.05,66719.05,0.0,0.0,0.0,Fraud
385,0,193302.46,193302.46,0.0,0.0,0.0,Fraud
408,3,7240.71,517485.0,510244.29,0.0,0.0,Not Fraud
100,3,147218.2,147218.2,0.0,0.0,0.0,Fraud
304,3,11246.53,683754.53,672508.0,0.0,0.0,Not Fraud
274,4,103001.04,0.0,0.0,2659029.04,2762030.08,Not Fraud
446,1,18432.44,18432.44,0.0,0.0,0.0,Fraud
298,1,28630.16,28630.16,0.0,0.0,0.0,Fraud
332,1,105577.04,0.0,0.0,3043159.3,3148736.35,Not Fraud
206,3,12675.78,333324.0,320648.22,0.0,0.0,Not Fraud
454,0,2249822.5,2249822.5,0.0,0.0,2249822.5,Fraud
228,0,476769.02,4442338.0,4919107.02,2039396.87,1562627.86,Not Fraud
268,1,1385456.78,1385456.78,0.0,27346691.29,28732148.07,Fraud
356,0,166374.69,6588985.31,6755360.01,1902181.44,1735806.74,Not Fraud
44,3,474.64,17957.78,17483.14,0.0,0.0,Not Fraud
530,1,507172.06,507172.06,0.0,0.0,0.0,Fraud
455,1,1012745.08,1012745.08,0.0,0.0,0.0,Fraud
323,1,419945.15,92347.0,0.0,158823.2,846159.41,Not Fraud
681,3,20077.06,2047.0,0.0,0.0,0.0,Not Fraud
372,1,33805.7,0.0,0.0,2387811.33,2421617.03,Not Fraud
323,0,4346349.77,4346349.77,0.0,0.0,0.0,Fraud
323,0,395831.79,32076.0,427907.79,0.0,0.0,Not Fraud
217,3,401107.11,401107.11,0.0,0.0,0.0,Fraud
286,0,298886.37,298886.37,0.0,33168.01,332054.38,Fraud
456,1,899163.06,899163.06,0.0,0.0,899163.06,Fraud
188,3,2465.39,0.0,0.0,0.0,0.0,Not Fraud
400,3,1346.81,0.0,0.0,0.0,0.0,Not Fraud
615,0,306436.59,306436.59,0.0,0.0,306436.59,Fraud
646,4,10000000.0,10000000.0,0.0,0.0,10000000.0,Fraud
496,3,17273.75,17273.75,0.0,681790.29,699064.04,Fraud
355,1,59573.56,0.0,0.0,849022.61,908596.17,Not Fraud
348,3,689059.27,689059.27,0.0,698421.85,1387481.12,Fraud
243,1,842256.48,842256.48,0.0,0.0,0.0,Fraud
384,3,1311871.6,1311871.6,0.0,0.0,1311871.6,Fraud
460,0,5540746.62,5540746.62,0.0,28067885.73,33608632.35,Fraud
435,1,329578.11,329578.11,0.0,0.0,0.0,Fraud
228,1,8773.43,244.0,0.0,0.0,8773.43,Not Fraud
368,1,82510.72,82510.72,0.0,123941.42,206452.15,Fraud
212,3,3867.44,0.0,0.0,0.0,0.0,Not Fraud
524,1,365032.58,365032.58,0.0,2195387.76,2560420.33,Fraud
239,1,563078.83,0.0,0.0,2906279.71,3469358.54,Not Fraud
330,1,72603.67,116972.0,44368.33,1281538.15,1354141.82,Not Fraud
473,3,6346.65,6346.65,0.0,0.0,0.0,Fraud
201,3,175318.61,175318.61,0.0,0.0,0.0,Fraud
336,1,182400.89,0.0,0.0,2006851.18,2189252.07,Not Fraud
241,0,1146754.33,1146754.33,0.0,1972157.25,3118911.59,Fraud
323,3,39110.57,0.0,0.0,0.0,0.0,Not Fraud
566,0,224763.98,5106935.9,5331699.88,1238268.39,1013504.42,Not Fraud
684,1,162836.92,11520.0,0.0,0.0,162836.92,Not Fraud
515,1,919179.14,919179.14,0.0,397193.03,1316372.17,Fraud
303,1,255434.26,0.0,0.0,1617543.05,1872977.31,Not Fraud
165,3,21433.2,302035.0,280601.8,0.0,0.0,Not Fraud
469,3,23262.12,11421.0,0.0,0.0,0.0,Not Fraud
336,3,972148.93,972148.93,0.0,0.0,972148.93,Fraud
398,0,566967.03,111.0,567078.03,964011.55,397044.52,Not Fraud
669,1,1001543.96,1001543.96,0.0,5.68,1001549.64,Fraud
43,3,1720.01,0.0,0.0,0.0,0.0,Not Fraud
132,1,2457406.29,2457406.29,0.0,0.0,0.0,Fraud
211,4,538930.69,111832.0,0.0,110033.45,834140.97,Not Fraud
138,1,155615.84,309446.0,153830.16,0.0,155615.84,Not Fraud
179,0,75876.13,41969.0,117845.13,2721277.1,2645400.97,Not Fraud
356,4,412029.83,20667.0,0.0,3420951.05,3832980.88,Not Fraud
577,3,6514.89,6514.89,0.0,0.0,0.0,Fraud
327,1,191175.7,0.0,0.0,289708.69,480884.4,Not Fraud
215,3,2292.08,51517.0,49224.92,0.0,0.0,Not Fraud
131,0,78096.42,95764.0,173860.42,1428898.88,1350802.45,Not Fraud
517,3,759.77,13208.0,12448.23,0.0,0.0,Not Fraud
235,1,85439.67,0.0,0.0,1553892.29,1634878.17,Not Fraud
266,3,7279.14,158624.94,151345.8,0.0,0.0,Not Fraud
43,3,2066457.29,2066457.29,0.0,0.0,41867.44,Fraud
186,0,220287.06,24362.0,244649.06,857070.34,636783.28,Not Fraud
286,3,8959847.04,8959847.04,0.0,0.0,0.0,Fraud
587,1,148594.4,148594.4,0.0,0.0,0.0,Fraud
346,0,2087793.35,2087793.35,0.0,741954.36,2829747.7,Fraud
175,3,315204.09,315204.09,0.0,0.0,0.0,Fraud
406,1,3583197.48,3583197.48,0.0,0.0,0.0,Fraud
209,1,19421.13,304.77,0.0,274597.93,294019.07,Not Fraud
127,3,225739.56,225739.56,0.0,0.0,0.0,Fraud
236,0,89853.54,2127100.68,2216954.21,521680.28,431826.74,Not Fraud
306,3,13377.81,10577.94,0.0,0.0,0.0,Not Fraud
396,1,271144.34,0.0,0.0,621656.94,892801.29,Not Fraud
254,0,2715831.71,2715831.71,0.0,0.0,2715831.71,Fraud
12,3,28642.74,0.0,0.0,0.0,0.0,Not Fraud
259,3,1016.25,32528.3,31512.05,0.0,0.0,Not Fraud
292,1,2711575.09,2711575.09,0.0,202410.05,2913985.14,Fraud
159,3,11345.47,11345.47,0.0,0.0,0.0,Fraud
37,0,76098.1,2280866.91,2356965.01,926597.17,850499.07,Not Fraud
537,3,331848.0,331848.0,0.0,0.0,0.0,Fraud
172,3,233146.5,233146.5,0.0,732423.95,965570.45,Fraud
349,1,149627.59,0.0,0.0,1243864.96,1393492.55,Not Fraud
324,0,330504.02,2770.0,333274.02,3578.45,0.0,Not Fraud
566,4,879466.05,879466.05,0.0,0.0,879466.05,Fraud
45,3,7025.4,83044.0,76018.6,0.0,0.0,Not Fraud
286,0,54522.66,8214371.1,8268893.76,395733.03,341210.38,Not Fraud
661,3,29860.25,180507.0,150646.75,0.0,0.0,Not Fraud
255,3,3974.84,15008.0,11033.16,0.0,0.0,Not Fraud
249,4,1753954.81,0.0,0.0,1806907.48,3560862.29,Not Fraud
348,3,10000000.0,10000000.0,0.0,1782659.61,11782659.61,Fraud
681,0,178885.59,5793143.53,5972029.13,1360362.53,1181476.94,Not Fraud
36,1,5535065.84,5535065.84,0.0,81598.32,9196507.39,Fraud
140,3,6772.56,22281.0,15508.44,0.0,0.0,Not Fraud
202,3,40.05,28970.0,28929.95,0.0,0.0,Not Fraud
207,3,1091803.48,1091803.48,0.0,4376455.41,5615997.04,Fraud
444,1,394924.64,394924.64,0.0,2201596.6,2596521.22,Fraud
400,0,38670.39,9398735.34,9437405.73,1068796.84,1030126.45,Not Fraud
355,2,3244.2,62427.0,59182.8,4307557.37,4310801.57,Not Fraud
369,3,25315.13,2118.0,0.0,0.0,0.0,Not Fraud
252,1,248160.29,0.0,0.0,613814.9,861975.19,Not Fraud
393,1,356271.25,0.0,0.0,4208866.78,4565138.03,Not Fraud
47,3,23954.47,0.0,0.0,0.0,0.0,Not Fraud
273,3,127272.16,127272.16,0.0,0.0,0.0,Fraud
680,3,10000000.0,12254353.1,2254353.1,0.0,0.0,Fraud
525,3,877860.98,877860.98,0.0,0.0,0.0,Fraud
452,1,1107788.08,1107788.08,0.0,0.0,0.0,Fraud
275,3,5374.2,57159.0,51784.8,0.0,0.0,Not Fraud
132,1,161492.39,166.0,0.0,311651.73,473144.12,Not Fraud
451,0,208412.84,208412.84,0.0,468857.66,677270.5,Fraud
11,4,825793.98,295976.0,0.0,6198.13,1014787.88,Not Fraud
594,3,216072.47,216072.47,0.0,148510.51,364582.99,Fraud
404,1,541409.35,541409.35,0.0,0.0,0.0,Fraud
17,0,51354.77,50057.0,101411.77,116209.27,64854.5,Not Fraud
168,3,6435.98,10231.0,3795.02,0.0,0.0,Not Fraud
283,3,4509.47,20274.0,15764.53,0.0,0.0,Not Fraud
10,3,14398.25,10086.0,0.0,0.0,0.0,Not Fraud
366,3,1637403.87,1637403.87,0.0,3582787.13,5220191.0,Fraud
383,0,116836.75,116836.75,0.0,252249.25,369086.0,Fraud
21,3,1335.71,11586.0,10250.29,0.0,0.0,Not Fraud
331,0,32934.45,5357684.07,5390618.52,312101.3,279166.85,Not Fraud
308,1,232937.07,232937.07,0.0,112613.0,345550.07,Fraud
140,3,1494518.91,1494518.91,0.0,0.0,0.0,Fraud
35,3,16820.19,39891.0,23070.81,0.0,0.0,Not Fraud
159,1,109629.82,0.0,0.0,1585532.54,1695162.36,Not Fraud
234,3,638.65,0.0,0.0,0.0,0.0,Not Fraud
211,1,494446.01,494446.01,0.0,0.0,0.0,Fraud
162,1,26135.39,542926.0,516790.61,1092896.07,1119031.46,Not Fraud
277,3,15481.32,0.0,0.0,0.0,0.0,Not Fraud
41,1,61378.38,0.0,0.0,689425.45,750803.83,Not Fraud
313,3,1960669.17,1960669.17,0.0,7190040.56,9150709.74,Fraud
177,0,31556.31,103877.0,135433.31,26029.0,0.0,Not Fraud
316,3,811755.58,811755.58,0.0,0.0,0.0,Fraud
243,3,602253.22,602253.22,0.0,0.0,0.0,Fraud
182,1,575195.84,105681.0,0.0,3444633.12,4019828.96,Not Fraud
453,0,6078.16,6078.16,0.0,36915.48,42993.64,Fraud
687,1,590585.98,99679.0,0.0,6679195.67,7269781.65,Not Fraud
288,0,138992.01,10702236.53,10841228.54,179700.41,40708.41,Not Fraud
279,0,607431.17,607431.17,0.0,193729.24,801160.42,Fraud
363,4,376091.9,376091.9,0.0,0.0,0.0,Fraud
332,1,245181.1,54777.0,0.0,0.0,245181.1,Not Fraud
286,0,46541.16,46541.16,0.0,1546432.06,1592973.22,Fraud
701,3,62578.34,62578.34,0.0,0.0,0.0,Fraud
348,1,323664.6,0.0,0.0,560994.49,884659.09,Not Fraud
200,1,214985.3,214985.3,0.0,0.0,0.0,Fraud
656,0,815954.45,815954.45,0.0,0.0,0.0,Fraud
141,3,9568.59,268928.77,259360.18,0.0,0.0,Not Fraud
259,3,1440.25,10187.59,8747.34,0.0,0.0,Not Fraud
299,0,214403.16,500134.56,714537.73,1145462.94,931059.78,Not Fraud
200,0,7469763.52,7469763.52,0.0,0.0,0.0,Fraud
355,3,12220.0,2023.0,0.0,0.0,0.0,Not Fraud
592,0,149900.25,5715725.62,5865625.87,307856.85,157956.6,Not Fraud
619,1,119939.36,119939.36,0.0,3056917.86,3176857.22,Fraud
157,3,16939.22,572.0,0.0,0.0,0.0,Not Fraud
393,3,232.25,5797.0,5564.75,0.0,0.0,Not Fraud
67,3,155712.3,155712.3,0.0,0.0,0.0,Fraud
187,1,196368.02,0.0,0.0,532826.54,729194.57,Not Fraud
11,3,13963.48,199001.0,185037.52,0.0,0.0,Not Fraud
14,1,177549.1,0.0,0.0,860493.99,1038043.09,Not Fraud
225,1,127611.0,0.0,0.0,568101.5,695712.5,Not Fraud
617,3,10000000.0,10000000.0,0.0,0.0,10000000.0,Fraud
369,0,10000000.0,10551960.45,551960.45,0.0,0.0,Fraud
594,0,6134.72,6134.72,0.0,0.0,0.0,Fraud
45,1,1782964.0,1782964.0,0.0,0.0,0.0,Fraud
578,1,136732.81,136732.81,0.0,0.0,136732.81,Fraud
189,3,8380.88,5032.58,0.0,0.0,0.0,Not Fraud
163,3,1020687.51,1020687.51,0.0,85261.39,1105948.9,Fraud
277,0,137545.36,137545.36,0.0,143692.67,281238.03,Fraud
349,1,60670.52,0.0,0.0,2124064.24,2184734.76,Not Fraud
187,1,74914.56,0.0,0.0,10125258.54,10200173.1,Not Fraud
600,0,45913.34,45913.34,0.0,0.0,0.0,Fraud
207,4,1331954.17,0.0,0.0,1890043.35,3221997.53,Not Fraud
656,0,6178.64,6178.64,0.0,0.0,0.0,Fraud
331,1,153634.99,0.0,0.0,2422827.47,2576462.46,Not Fraud
13,3,9895.98,12955.0,3059.02,0.0,0.0,Not Fraud
231,0,17114.71,3871563.77,3888678.47,328443.85,311329.14,Not Fraud
441,0,37411.68,37411.68,0.0,0.0,37411.68,Fraud
163,4,175556.58,0.0,0.0,1140733.22,1316289.8,Not Fraud
463,4,171636.88,171636.88,0.0,0.0,0.0,Fraud
252,0,44081.15,101968.0,146049.15,189378.16,145297.01,Not Fraud
257,0,3603750.94,3603750.94,0.0,52271.27,3656022.2,Fraud
187,3,3150.83,16376.0,13225.17,0.0,0.0,Not Fraud
395,3,3016243.27,3016243.27,0.0,529278.12,3545521.4,Fraud
292,0,268882.2,268882.2,0.0,0.0,0.0,Fraud
140,1,91040.05,95871.48,4831.43,118896.67,319883.28,Not Fraud
358,3,3369.92,0.0,0.0,0.0,0.0,Not Fraud
159,1,325162.26,25644.0,0.0,2087434.46,2412596.72,Not Fraud
537,4,221240.62,221240.62,0.0,0.0,0.0,Fraud
236,0,189624.9,6928.0,196552.9,965503.17,775878.27,Not Fraud
512,3,155017.72,155017.72,0.0,0.0,155017.72,Fraud
279,1,144865.91,144865.91,0.0,0.0,0.0,Fraud
461,1,70524.83,70524.83,0.0,6384458.29,6454983.11,Fraud
683,3,7426732.39,7426732.39,0.0,0.0,0.0,Fraud
211,1,363613.01,0.0,0.0,2323111.59,2686724.6,Not Fraud
41,0,312953.09,1841781.65,2154734.74,2322211.32,2009258.23,Not Fraud
624,0,343812.15,343812.15,0.0,0.0,0.0,Fraud
228,1,476387.16,476387.16,0.0,0.0,476387.16,Fraud
20,1,88909.66,12096.0,0.0,4315624.0,4404533.65,Not Fraud
163,3,1100.56,35374.72,34274.16,0.0,0.0,Not Fraud
534,0,342208.88,342208.88,0.0,0.0,342208.88,Fraud
52,3,204.88,204.88,0.0,0.0,0.0,Fraud
378,1,144181.08,725.0,0.0,631983.74,776164.82,Not Fraud
116,1,455261.83,455261.83,0.0,0.0,0.0,Fraud
562,4,1078913.52,1078913.52,0.0,8369.35,1087282.87,Fraud
639,3,111576.16,111576.16,0.0,472238.7,583814.85,Fraud
20,3,3217.29,0.0,0.0,0.0,0.0,Not Fraud
19,1,308158.35,261373.0,0.0,0.0,308158.35,Not Fraud
182,1,485584.5,485584.5,0.0,0.0,485584.5,Fraud
619,1,1009016.41,1009016.41,0.0,1482114.31,2491130.72,Fraud
118,3,64340.05,64340.05,0.0,0.0,0.0,Fraud
563,3,243124.8,243124.8,0.0,0.0,0.0,Fraud
348,0,145653.75,9474609.63,9620263.38,1705928.11,1560274.36,Not Fraud
266,3,401152.5,401152.5,0.0,0.0,401152.5,Fraud
217,4,157140.89,157140.89,0.0,0.0,0.0,Fraud
163,1,172630.64,0.0,0.0,3481330.39,3653961.02,Not Fraud
204,1,43592.86,37781.0,0.0,5697603.75,5741196.61,Not Fraud
304,3,286965.21,286965.21,0.0,0.0,286965.21,Fraud
21,3,13810.41,20588.0,6777.59,0.0,0.0,Not Fraud
211,1,1749547.08,1749547.08,0.0,2014078.24,3763625.32,Fraud
556,0,128912.65,128912.65,0.0,0.0,0.0,Fraud
139,1,21670.39,410.0,0.0,655448.14,298437.19,Not Fraud
19,1,49061.69,64271.0,15209.31,588909.69,471983.74,Not Fraud
636,1,59241.94,59241.94,0.0,1655616.83,1714858.77,Fraud
229,0,265439.2,7247623.64,7513062.84,4122196.03,3856756.83,Not Fraud
370,3,12249.22,0.0,0.0,0.0,0.0,Not Fraud
251,1,241476.09,102398.0,0.0,0.0,241476.09,Not Fraud
474,0,295700.81,295700.81,0.0,478782.48,774483.28,Fraud
